date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version,death_calibrated
2020-04-13,hospital_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,ICU_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,infections,0,0,0,0,0,0,Surged Additional 50% Reduction,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,prevalence,5,5,5,5,5,5,Surged Additional 50% Reduction,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,cumulative_infections,0,0,0,0,0,0,Surged Additional 50% Reduction,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,Rt,2.45,2.48,2.52,2.52,2.55,2.58,Surged Additional 50% Reduction,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,Reff,2.45,2.48,2.52,2.52,2.55,2.58,Surged Additional 50% Reduction,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,hospital_demand,0,0,0,0,0,0,Surged Maintain Status Quo,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,ICU_demand,0,0,0,0,0,0,Surged Maintain Status Quo,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,infections,0,0,0,0,0,0,Surged Maintain Status Quo,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,prevalence,5,5,5,5,5,5,Surged Maintain Status Quo,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,cumulative_infections,0,0,0,0,0,0,Surged Maintain Status Quo,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,Rt,2.45,2.48,2.52,2.52,2.55,2.58,Surged Maintain Status Quo,French Guiana,GUF,2021-05-03,v8,TRUE
2020-04-13,Reff,2.45,2.48,2.52,2.52,2.55,2.58,Surged Maintain Status Quo,French Guiana,GUF,2021-05-03,v8,TRUE
