date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version,death_calibrated
2020-02-18,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,infections,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,prevalence,5,5,5,5,5,5,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,cumulative_infections,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Rt,5.02,5.02,5.02,5.02,5.03,5.03,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Reff,5.02,5.02,5.02,5.02,5.03,5.03,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,infections,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,prevalence,5,5,5,5,5,5,Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,cumulative_infections,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Rt,5.02,5.02,5.02,5.02,5.03,5.03,Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Reff,5.02,5.02,5.02,5.02,5.03,5.03,Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,infections,0,0,0,0,0,0,Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,prevalence,5,5,5,5,5,5,Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,cumulative_infections,0,0,0,0,0,0,Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Rt,5.02,5.02,5.02,5.02,5.03,5.03,Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Reff,5.02,5.02,5.02,5.02,5.03,5.03,Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,hospital_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,ICU_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,prevalence,5,5,5,5,5,5,Surged Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,cumulative_infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Rt,5.02,5.02,5.02,5.02,5.03,5.03,Surged Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Reff,5.02,5.02,5.02,5.02,5.03,5.03,Surged Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,hospital_demand,0,0,0,0,0,0,Surged Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,ICU_demand,0,0,0,0,0,0,Surged Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,infections,0,0,0,0,0,0,Surged Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,prevalence,5,5,5,5,5,5,Surged Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,cumulative_infections,0,0,0,0,0,0,Surged Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Rt,5.02,5.02,5.02,5.02,5.03,5.03,Surged Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Reff,5.02,5.02,5.02,5.02,5.03,5.03,Surged Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,hospital_demand,0,0,0,0,0,0,Surged Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,ICU_demand,0,0,0,0,0,0,Surged Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,infections,0,0,0,0,0,0,Surged Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,prevalence,5,5,5,5,5,5,Surged Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,cumulative_infections,0,0,0,0,0,0,Surged Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Rt,5.02,5.02,5.02,5.02,5.03,5.03,Surged Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-18,Reff,5.02,5.02,5.02,5.02,5.03,5.03,Surged Relax Interventions 50%,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,deaths,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,infections,0.62,0.62,0.62,0.62,0.62,0.62,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,prevalence,5.21,5.21,5.21,5.21,5.21,5.21,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,cumulative_infections,0.62,0.62,0.62,0.62,0.62,0.62,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,cumulative_deaths,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,Rt,4.56,4.56,4.56,4.56,4.56,4.57,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,Reff,4.56,4.56,4.56,4.56,4.56,4.57,Additional 50% Reduction,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,deaths,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
2020-02-19,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2021-05-03,v8,TRUE
